student_ID,title_ID,st_max_score,st_pfm_tc,st_pfm_mem,st_tt_subNum,st_tt_period,st_fm_subNum,st_fm_period,st_errs,st_exploreNum,st_fm_time,st_ac_flag,st_ac_time
3c89c7f1db26ae691db8,Question_s6VmP1G4UbEQWRYHK9Fd,2,3,352,13,3410028.0,13,3410028.0,Absolutely_Error;Error4,12,1701440669.0,1.0,1701440669.0
3c89c7f1db26ae691db8,Question_tgOjrpZLw4RdVzQx85h6,2,5,348,14,342511.0,14,342511.0,Error1,13,1697974080.0,1.0,1697974080.0
3c89c7f1db26ae691db8,Question_4nHcauCQ0Y6Pm8DgKlLo,3,3,320,34,38490.0,34,38490.0,Error1;Error5,33,1698847246.0,1.0,1698847246.0
3c89c7f1db26ae691db8,Question_6RQj2gF3OeK5AmDvThUV,3,2,200,19,2447.0,18,2432.0,Absolutely_Error;Error1,17,1698807494.0,1.0,1698807494.0
3c89c7f1db26ae691db8,Question_3MwAFlmNO8EKrpY5zjUd,2,6,196,36,99731.0,36,99731.0,Error1;Absolutely_Error,35,1697727833.0,1.0,1697727833.0
3c89c7f1db26ae691db8,Question_x2L7AqbMuTjCwPFy6vNr,2,4,196,18,54741.0,13,53982.0,Absolutely_Error;Error2;Error1,12,1698028990.0,1.0,1698028990.0
3c89c7f1db26ae691db8,Question_VgKw8PjY1FR6cm2QI9XW,1,3,196,4,134.0,3,97.0,Error2;Error1,2,1696395976.0,1.0,1696395976.0
3c89c7f1db26ae691db8,Question_3oPyUzDmQtcMfLpGZ0jW,2,3,200,22,1032764.0,22,1032764.0,Error2;Absolutely_Error;Error1,21,1697626927.0,1.0,1697626927.0
3c89c7f1db26ae691db8,Question_fZrP3FJ4ebUogW9V7taS,1,4,316,10,7345.0,10,7345.0,Error2;Error1,9,1696510443.0,1.0,1696510443.0
9ea29e4a747ea4a7c70a,Question_bumGRTJ0c8p4v5D6eHZa,3,7,356,8,3134.0,8,3134.0,Error3,7,1700552699.0,1.0,1700552699.0
9ea29e4a747ea4a7c70a,Question_62XbhBvJ8NUSnApgDL94,3,3,316,6,36577.0,6,36577.0,Absolutely_Error;Error1,5,1698845926.0,1.0,1698845926.0
9ea29e4a747ea4a7c70a,Question_ZTbD7mxr2OUp8Fz6iNjy,3,3,200,1,0.0,1,0.0,,0,1697726264.0,1.0,1697726264.0
9ea29e4a747ea4a7c70a,Question_xqlJkmRaP0otZcX4fK3W,3,2,324,8,2414860.0,7,226125.0,Error1;Error2;Absolutely_Error,6,1700549669.0,1.0,1700549669.0
9ea29e4a747ea4a7c70a,Question_FNg8X9v5zcbB1tQrxHR3,4,4,356,14,91260.0,14,91260.0,Error3;Error4;Absolutely_Error,13,1701270634.0,1.0,1701270634.0
9ea29e4a747ea4a7c70a,Question_hZ5wXofebmTlzKB1jNcP,3,4,200,14,84727.0,12,84690.0,Absolutely_Error;Error2;Error4;Error1,11,1701097647.0,1.0,1701097647.0
9ea29e4a747ea4a7c70a,Question_X3wF8QlTyi4mZkDp9Kae,3,12,472,10,4990.0,5,4602.0,Error1,4,1700137015.0,1.0,1700137015.0
9ea29e4a747ea4a7c70a,Question_oCjnFLbIs4Uxwek9rBpu,3,3,316,20,2140779.0,16,584429.0,Absolutely_Error;Error3;Error1,15,1700125602.0,1.0,1700125602.0
9ea29e4a747ea4a7c70a,Question_EhVPdmlB31M8WKGqL0wc,3,3,196,7,2267727.0,5,42518.0,Error5,4,1699455641.0,1.0,1699455641.0
9ea29e4a747ea4a7c70a,Question_UXqN1F7G3Sbldz02vZne,3,3,336,8,1793.0,7,1780.0,Error1;Absolutely_Error,6,1698908331.0,1.0,1698908331.0
9ea29e4a747ea4a7c70a,Question_x2Fy7rZ3SwYl9jMQkpOD,3,2,344,8,56402.0,7,56374.0,Error2;Absolutely_Error;Error1,6,1698905839.0,1.0,1698905839.0
9ea29e4a747ea4a7c70a,Question_BW0ItEaymH3TkD6S15JF,1,7,316,9,10372.0,9,10372.0,Absolutely_Error;Error1,8,1696517846.0,1.0,1696517846.0
9ea29e4a747ea4a7c70a,Question_h7pXNg80nJbw1C4kAPRm,3,5,192,5,438.0,5,438.0,Error4,4,1697598841.0,1.0,1697598841.0
9ea29e4a747ea4a7c70a,Question_rvB9mVE6Kbd8jAY4NwPx,1,3,188,11,172978.0,9,172915.0,Error1,8,1696692165.0,1.0,1696692165.0
9ea29e4a747ea4a7c70a,Question_q7OpB2zCMmW9wS8uNt3H,1,5,324,1,0.0,1,0.0,,0,1696495167.0,1.0,1696495167.0
9ea29e4a747ea4a7c70a,Question_YWXHr4G6Cl7bEm9iF2kQ,3,3,320,8,88893.0,8,88893.0,Absolutely_Error;Error5;Error1,7,1700226845.0,1.0,1700226845.0
9ea29e4a747ea4a7c70a,Question_5fgqjSBwTPG7KUV3it6O,3,3,316,22,1928141.0,17,7836.0,Error1;Absolutely_Error,16,1700023118.0,1.0,1700023118.0
9ea29e4a747ea4a7c70a,Question_Az73sM0rHfWVKuc4X2kL,3,7,512,18,16433.0,18,16433.0,Absolutely_Error;Error1,17,1699254506.0,1.0,1699254506.0
9ea29e4a747ea4a7c70a,Question_Ou3f2Wt9BqExm5DpN7Zk,3,3,348,4,688.0,4,688.0,Absolutely_Error;Error1,3,1698933846.0,1.0,1698933846.0
9ea29e4a747ea4a7c70a,Question_Mh4CZIsrEfxkP1wXtOYV,3,3,196,3,177.0,3,177.0,Error1,2,1698808917.0,1.0,1698808917.0
9ea29e4a747ea4a7c70a,Question_lU2wvHSZq7m43xiVroBc,3,3,320,4,282.0,4,282.0,Error1,3,1698807730.0,1.0,1698807730.0
9ea29e4a747ea4a7c70a,Question_Ej5mBw9rsOUKkFycGvz2,3,3,364,4,1181.0,4,1181.0,Absolutely_Error;Error5,3,1698806531.0,1.0,1698806531.0
9ea29e4a747ea4a7c70a,Question_pVKXjZn0BkSwYcsa7C31,3,3,316,1,0.0,1,0.0,,0,1698803978.0,1.0,1698803978.0
9ea29e4a747ea4a7c70a,Question_QRm48lXxzdP7Tn1WgNOf,3,3,324,3,73606.0,3,73606.0,Absolutely_Error,2,1698398835.0,1.0,1698398835.0
9ea29e4a747ea4a7c70a,Question_Jr4Wz5jLqmN01KUwHa7g,3,6,196,8,77584.0,8,77584.0,Absolutely_Error,7,1698302468.0,1.0,1698302468.0
9ea29e4a747ea4a7c70a,Question_7NJzCXUPcvQF4Mkfh9Wr,3,6,204,5,61154.0,5,61154.0,Absolutely_Error;Error1,4,1697706059.0,1.0,1697706059.0
9ea29e4a747ea4a7c70a,Question_n2BTxIGw1Mc3Zo6RLdUe,3,3,316,6,595.0,6,595.0,Error2;Absolutely_Error;Error1,5,1697644623.0,1.0,1697644623.0
9ea29e4a747ea4a7c70a,Question_NixCn84GdK2tySa5rB1V,3,5,344,1,0.0,1,0.0,,0,1697642118.0,1.0,1697642118.0
9ea29e4a747ea4a7c70a,Question_TmKaGvfNoXYq4FZ2JrBu,3,4,320,2,267.0,2,267.0,Error1,1,1697640486.0,1.0,1697640486.0
9ea29e4a747ea4a7c70a,Question_s6VmP1G4UbEQWRYHK9Fd,2,4,320,14,213162.0,14,213162.0,Absolutely_Error;Error1,13,1697597214.0,1.0,1697597214.0
9ea29e4a747ea4a7c70a,Question_tgOjrpZLw4RdVzQx85h6,2,3,192,3,728.0,2,665.0,,1,1697377693.0,1.0,1697377693.0
9ea29e4a747ea4a7c70a,Question_4nHcauCQ0Y6Pm8DgKlLo,3,4,320,7,992.0,7,992.0,,6,1697635613.0,1.0,1697635613.0
9ea29e4a747ea4a7c70a,Question_6RQj2gF3OeK5AmDvThUV,3,6,372,1,0.0,1,0.0,,0,1697599626.0,1.0,1697599626.0
9ea29e4a747ea4a7c70a,Question_3MwAFlmNO8EKrpY5zjUd,2,3,348,7,98256.0,7,98256.0,Absolutely_Error,6,1697296986.0,1.0,1697296986.0
9ea29e4a747ea4a7c70a,Question_x2L7AqbMuTjCwPFy6vNr,2,4,196,1,0.0,1,0.0,,0,1697297697.0,1.0,1697297697.0
9ea29e4a747ea4a7c70a,Question_VgKw8PjY1FR6cm2QI9XW,1,5,192,1,0.0,1,0.0,,0,1696493150.0,1.0,1696493150.0
9ea29e4a747ea4a7c70a,Question_3oPyUzDmQtcMfLpGZ0jW,2,4,320,10,2371.0,10,2371.0,Error6;Absolutely_Error;Error1,9,1697196449.0,1.0,1697196449.0
9ea29e4a747ea4a7c70a,Question_fZrP3FJ4ebUogW9V7taS,1,5,324,15,6895.0,15,6895.0,Error2;Absolutely_Error,14,1696506850.0,1.0,1696506850.0
e23ada44d3eac9b465d2,Question_bumGRTJ0c8p4v5D6eHZa,3,3,568,1,0.0,1,0.0,,0,1703080817.0,1.0,1703080817.0
e23ada44d3eac9b465d2,Question_62XbhBvJ8NUSnApgDL94,3,3,192,2,1900669.0,2,1900669.0,Absolutely_Error,1,1702991729.0,1.0,1702991729.0
e23ada44d3eac9b465d2,Question_ZTbD7mxr2OUp8Fz6iNjy,3,3,356,2,37.0,2,37.0,Error2,1,1699969173.0,1.0,1699969173.0
e23ada44d3eac9b465d2,Question_xqlJkmRaP0otZcX4fK3W,3,2,196,1,0.0,1,0.0,,0,1703676449.0,1.0,1703676449.0
e23ada44d3eac9b465d2,Question_FNg8X9v5zcbB1tQrxHR3,4,7,344,1,0.0,1,0.0,,0,1703159579.0,1.0,1703159579.0
e23ada44d3eac9b465d2,Question_hZ5wXofebmTlzKB1jNcP,3,3,448,1,0.0,1,0.0,,0,1703159376.0,1.0,1703159376.0
e23ada44d3eac9b465d2,Question_X3wF8QlTyi4mZkDp9Kae,3,4,316,1,0.0,1,0.0,,0,1702992074.0,1.0,1702992074.0
e23ada44d3eac9b465d2,Question_oCjnFLbIs4Uxwek9rBpu,3,3,512,1,0.0,1,0.0,,0,1703676416.0,1.0,1703676416.0
e23ada44d3eac9b465d2,Question_EhVPdmlB31M8WKGqL0wc,3,4,348,1,0.0,1,0.0,,0,1702991793.0,1.0,1702991793.0
e23ada44d3eac9b465d2,Question_UXqN1F7G3Sbldz02vZne,3,3,336,1,0.0,1,0.0,,0,1702047774.0,1.0,1702047774.0
e23ada44d3eac9b465d2,Question_x2Fy7rZ3SwYl9jMQkpOD,3,2,320,1,0.0,1,0.0,,0,1702045624.0,1.0,1702045624.0
e23ada44d3eac9b465d2,Question_BW0ItEaymH3TkD6S15JF,1,4,188,3,255562.0,3,255562.0,Error2,2,1696248781.0,1.0,1696248781.0
e23ada44d3eac9b465d2,Question_h7pXNg80nJbw1C4kAPRm,3,4,196,4,944839.0,4,944839.0,Error5,3,1697721974.0,1.0,1697721974.0
e23ada44d3eac9b465d2,Question_rvB9mVE6Kbd8jAY4NwPx,1,4,192,1,0.0,1,0.0,,0,1696038149.0,1.0,1696038149.0
e23ada44d3eac9b465d2,Question_q7OpB2zCMmW9wS8uNt3H,1,6,304,2,2148.0,2,2148.0,Absolutely_Error,1,1695992436.0,1.0,1695992436.0
e23ada44d3eac9b465d2,Question_YWXHr4G6Cl7bEm9iF2kQ,3,3,308,2,39.0,1,0.0,,0,1703080690.0,1.0,1703080690.0
e23ada44d3eac9b465d2,Question_5fgqjSBwTPG7KUV3it6O,3,5,328,2,1462416.0,2,1462416.0,,1,1702991849.0,1.0,1702991849.0
e23ada44d3eac9b465d2,Question_Az73sM0rHfWVKuc4X2kL,3,3,196,1,0.0,1,0.0,,0,1702563536.0,1.0,1702563536.0
e23ada44d3eac9b465d2,Question_Ou3f2Wt9BqExm5DpN7Zk,3,3,356,1,0.0,1,0.0,,0,1702392233.0,1.0,1702392233.0
e23ada44d3eac9b465d2,Question_Mh4CZIsrEfxkP1wXtOYV,3,2,472,4,197.0,4,197.0,Error2,3,1701009506.0,1.0,1701009506.0
e23ada44d3eac9b465d2,Question_lU2wvHSZq7m43xiVroBc,3,2,320,2,416.0,2,416.0,Error1,1,1701008808.0,1.0,1701008808.0
e23ada44d3eac9b465d2,Question_Ej5mBw9rsOUKkFycGvz2,3,3,200,3,280.0,1,0.0,Error1,0,1700643430.0,1.0,1700643430.0
e23ada44d3eac9b465d2,Question_pVKXjZn0BkSwYcsa7C31,3,3,324,4,322596.0,4,322596.0,Error3;Error2,3,1700639533.0,1.0,1700639533.0
e23ada44d3eac9b465d2,Question_QRm48lXxzdP7Tn1WgNOf,3,3,368,10,512224.0,10,512224.0,,9,1700655453.0,1.0,1700655453.0
e23ada44d3eac9b465d2,Question_Jr4Wz5jLqmN01KUwHa7g,3,7,364,3,144.0,3,144.0,Error2,2,1700145515.0,1.0,1700145515.0
e23ada44d3eac9b465d2,Question_7NJzCXUPcvQF4Mkfh9Wr,3,2,312,1,0.0,1,0.0,,0,1699713728.0,1.0,1699713728.0
e23ada44d3eac9b465d2,Question_n2BTxIGw1Mc3Zo6RLdUe,3,3,196,4,54024.0,4,54024.0,Error2,3,1698300690.0,1.0,1698300690.0
e23ada44d3eac9b465d2,Question_NixCn84GdK2tySa5rB1V,3,3,196,1,0.0,1,0.0,,0,1698245511.0,1.0,1698245511.0
e23ada44d3eac9b465d2,Question_TmKaGvfNoXYq4FZ2JrBu,3,4,472,2,84.0,2,84.0,Error3,1,1698327902.0,1.0,1698327902.0
e23ada44d3eac9b465d2,Question_s6VmP1G4UbEQWRYHK9Fd,2,4,200,1,0.0,1,0.0,,0,1697091645.0,1.0,1697091645.0
e23ada44d3eac9b465d2,Question_tgOjrpZLw4RdVzQx85h6,2,9,192,3,705.0,3,705.0,Absolutely_Error,2,1696747308.0,1.0,1696747308.0
e23ada44d3eac9b465d2,Question_4nHcauCQ0Y6Pm8DgKlLo,3,4,332,1,0.0,1,0.0,,0,1697725554.0,1.0,1697725554.0
e23ada44d3eac9b465d2,Question_6RQj2gF3OeK5AmDvThUV,3,5,320,1,0.0,1,0.0,,0,1697722214.0,1.0,1697722214.0
e23ada44d3eac9b465d2,Question_3MwAFlmNO8EKrpY5zjUd,2,4,200,1,0.0,1,0.0,,0,1697250174.0,1.0,1697250174.0
e23ada44d3eac9b465d2,Question_x2L7AqbMuTjCwPFy6vNr,2,10,196,3,1050.0,1,0.0,,0,1696730846.0,1.0,1696730846.0
e23ada44d3eac9b465d2,Question_VgKw8PjY1FR6cm2QI9XW,1,9,196,7,733085.0,7,733085.0,Error2,6,1696687514.0,1.0,1696687514.0
e23ada44d3eac9b465d2,Question_3oPyUzDmQtcMfLpGZ0jW,2,6,324,1,0.0,1,0.0,,0,1696747753.0,1.0,1696747753.0
e23ada44d3eac9b465d2,Question_fZrP3FJ4ebUogW9V7taS,1,3,320,10,256988.0,10,256988.0,Error2;Absolutely_Error,9,1696248584.0,1.0,1696248584.0
b79c2d9d8148403a3720,Question_bumGRTJ0c8p4v5D6eHZa,3,5,368,3,1037.0,3,1037.0,,2,1697639404.0,1.0,1697639404.0
b79c2d9d8148403a3720,Question_62XbhBvJ8NUSnApgDL94,3,2,188,3,2880959.0,1,0.0,Absolutely_Error,0,1697435146.0,1.0,1697435146.0
b79c2d9d8148403a3720,Question_ZTbD7mxr2OUp8Fz6iNjy,3,5,188,1,0.0,1,0.0,,0,1697204475.0,1.0,1697204475.0
b79c2d9d8148403a3720,Question_xqlJkmRaP0otZcX4fK3W,3,4,188,5,2017.0,5,2017.0,Absolutely_Error;Error1,4,1697727923.0,1.0,1697727923.0
b79c2d9d8148403a3720,Question_FNg8X9v5zcbB1tQrxHR3,4,3,320,57,245155.0,55,244820.0,Error1;Absolutely_Error;Error3,54,1698306812.0,1.0,1698306812.0
b79c2d9d8148403a3720,Question_hZ5wXofebmTlzKB1jNcP,3,4,188,1,0.0,1,0.0,,0,1697986897.0,1.0,1697986897.0
b79c2d9d8148403a3720,Question_X3wF8QlTyi4mZkDp9Kae,3,5,320,9,683.0,9,683.0,Absolutely_Error;Error1,8,1697635370.0,1.0,1697635370.0
b79c2d9d8148403a3720,Question_oCjnFLbIs4Uxwek9rBpu,3,4,324,1,0.0,1,0.0,,0,1697630844.0,1.0,1697630844.0
b79c2d9d8148403a3720,Question_EhVPdmlB31M8WKGqL0wc,3,5,316,16,98114.0,16,98114.0,Error1;Error3,15,1697553974.0,1.0,1697553974.0
b79c2d9d8148403a3720,Question_UXqN1F7G3Sbldz02vZne,3,4,468,1,0.0,1,0.0,,0,1697438656.0,1.0,1697438656.0
b79c2d9d8148403a3720,Question_x2Fy7rZ3SwYl9jMQkpOD,3,5,200,26,15180.0,26,15180.0,Error1;Absolutely_Error;Error3,25,1697453892.0,1.0,1697453892.0
b79c2d9d8148403a3720,Question_BW0ItEaymH3TkD6S15JF,1,3,196,2,343.0,2,343.0,Error4,1,1696666292.0,1.0,1696666292.0
b79c2d9d8148403a3720,Question_h7pXNg80nJbw1C4kAPRm,3,5,340,4,133.0,4,133.0,Absolutely_Error,3,1696836243.0,1.0,1696836243.0
b79c2d9d8148403a3720,Question_rvB9mVE6Kbd8jAY4NwPx,1,4,196,1,0.0,1,0.0,,0,1696688275.0,1.0,1696688275.0
b79c2d9d8148403a3720,Question_q7OpB2zCMmW9wS8uNt3H,1,5,184,26,2729.0,26,2729.0,Absolutely_Error;Error1;Error4,25,1696603916.0,1.0,1696603916.0
b79c2d9d8148403a3720,Question_YWXHr4G6Cl7bEm9iF2kQ,3,4,376,11,259621.0,11,259621.0,Error3;Absolutely_Error,10,1697982109.0,1.0,1697982109.0
b79c2d9d8148403a3720,Question_5fgqjSBwTPG7KUV3it6O,3,9,200,28,356931.0,28,356931.0,Error1;Absolutely_Error;Error5,27,1697988624.0,1.0,1697988624.0
b79c2d9d8148403a3720,Question_Az73sM0rHfWVKuc4X2kL,3,3,320,5,4940552.0,3,1733.0,Error4,2,1697447905.0,1.0,1697447905.0
b79c2d9d8148403a3720,Question_Ou3f2Wt9BqExm5DpN7Zk,3,5,308,2,360.0,2,360.0,Absolutely_Error,1,1697441440.0,1.0,1697441440.0
b79c2d9d8148403a3720,Question_Mh4CZIsrEfxkP1wXtOYV,3,5,200,11,787.0,11,787.0,Error2,10,1697376851.0,1.0,1697376851.0
b79c2d9d8148403a3720,Question_lU2wvHSZq7m43xiVroBc,3,8,212,2,958.0,2,958.0,Error3,1,1697279406.0,1.0,1697279406.0
b79c2d9d8148403a3720,Question_Ej5mBw9rsOUKkFycGvz2,3,3,204,12,3271934.0,9,63104.0,Error2;Absolutely_Error;Error4;Error3,8,1697100009.0,1.0,1697100009.0
b79c2d9d8148403a3720,Question_pVKXjZn0BkSwYcsa7C31,3,3,196,20,2349341.0,15,4858.0,Error3;Error4,14,1697276065.0,1.0,1697276065.0
b79c2d9d8148403a3720,Question_QRm48lXxzdP7Tn1WgNOf,3,4,312,4,727.0,4,727.0,Absolutely_Error,3,1697375788.0,1.0,1697375788.0
b79c2d9d8148403a3720,Question_Jr4Wz5jLqmN01KUwHa7g,3,5,200,12,422533.0,11,545.0,Absolutely_Error,10,1697210290.0,1.0,1697210290.0
b79c2d9d8148403a3720,Question_7NJzCXUPcvQF4Mkfh9Wr,3,5,324,2,101.0,2,101.0,Error5,1,1697204284.0,1.0,1697204284.0
b79c2d9d8148403a3720,Question_n2BTxIGw1Mc3Zo6RLdUe,3,4,184,2,161.0,2,161.0,Absolutely_Error,1,1697097271.0,1.0,1697097271.0
b79c2d9d8148403a3720,Question_NixCn84GdK2tySa5rB1V,3,5,320,1,0.0,1,0.0,,0,1697096053.0,1.0,1697096053.0
b79c2d9d8148403a3720,Question_TmKaGvfNoXYq4FZ2JrBu,3,6,324,5,27442.0,4,4184.0,Error5,3,1696925150.0,1.0,1696925150.0
b79c2d9d8148403a3720,Question_s6VmP1G4UbEQWRYHK9Fd,2,5,192,6,760.0,6,760.0,Absolutely_Error,5,1696906864.0,1.0,1696906864.0
b79c2d9d8148403a3720,Question_tgOjrpZLw4RdVzQx85h6,2,4,196,3,69.0,3,69.0,,2,1696774275.0,1.0,1696774275.0
b79c2d9d8148403a3720,Question_4nHcauCQ0Y6Pm8DgKlLo,3,4,320,10,1288.0,10,1288.0,Absolutely_Error;Error1;Error3,9,1696840355.0,1.0,1696840355.0
b79c2d9d8148403a3720,Question_6RQj2gF3OeK5AmDvThUV,3,4,328,3,551.0,3,551.0,,2,1696838991.0,1.0,1696838991.0
b79c2d9d8148403a3720,Question_3MwAFlmNO8EKrpY5zjUd,2,3,324,12,1830.0,12,1830.0,Error1,11,1696735243.0,1.0,1696735243.0
b79c2d9d8148403a3720,Question_x2L7AqbMuTjCwPFy6vNr,2,9,196,1,0.0,1,0.0,,0,1696772097.0,1.0,1696772097.0
b79c2d9d8148403a3720,Question_VgKw8PjY1FR6cm2QI9XW,1,3,192,27,28572.0,27,28572.0,Error1;Error5;Error2;Absolutely_Error,26,1696600525.0,1.0,1696600525.0
b79c2d9d8148403a3720,Question_3oPyUzDmQtcMfLpGZ0jW,2,5,312,4,20887.0,4,20887.0,Error2;Error3;Absolutely_Error,3,1696688437.0,1.0,1696688437.0
b79c2d9d8148403a3720,Question_fZrP3FJ4ebUogW9V7taS,1,4,320,2,100.0,2,100.0,Absolutely_Error,1,1696605763.0,1.0,1696605763.0
01d8aa21ef476b66c573,Question_bumGRTJ0c8p4v5D6eHZa,3,3,368,2,49.0,2,49.0,Error1,1,1702970218.0,1.0,1702970218.0
01d8aa21ef476b66c573,Question_62XbhBvJ8NUSnApgDL94,3,6,460,27,76327.0,27,76327.0,Absolutely_Error;Error4;Error1,26,1700312532.0,1.0,1700312532.0
01d8aa21ef476b66c573,Question_ZTbD7mxr2OUp8Fz6iNjy,3,5,196,1,0.0,1,0.0,,0,1699189866.0,1.0,1699189866.0
01d8aa21ef476b66c573,Question_xqlJkmRaP0otZcX4fK3W,3,2,180,5,95808.0,5,95808.0,Absolutely_Error;Error1,4,1703066425.0,1.0,1703066425.0
01d8aa21ef476b66c573,Question_FNg8X9v5zcbB1tQrxHR3,4,3,488,1,0.0,1,0.0,,0,1702969277.0,1.0,1702969277.0
01d8aa21ef476b66c573,Question_hZ5wXofebmTlzKB1jNcP,3,2,192,3,1161.0,3,1161.0,Error1,2,1702970524.0,1.0,1702970524.0
01d8aa21ef476b66c573,Question_X3wF8QlTyi4mZkDp9Kae,3,3,200,2,96413.0,2,96413.0,Error1,1,1703066357.0,1.0,1703066357.0
01d8aa21ef476b66c573,Question_oCjnFLbIs4Uxwek9rBpu,3,3,348,1,0.0,1,0.0,,0,1702969620.0,1.0,1702969620.0
01d8aa21ef476b66c573,Question_EhVPdmlB31M8WKGqL0wc,3,3,344,2,2570245.0,2,2570245.0,,1,1702970298.0,1.0,1702970298.0
01d8aa21ef476b66c573,Question_UXqN1F7G3Sbldz02vZne,3,3,364,7,2445.0,7,2445.0,Error1;Error3,6,1700313537.0,1.0,1700313537.0
01d8aa21ef476b66c573,Question_x2Fy7rZ3SwYl9jMQkpOD,3,3,384,9,3429.0,9,3429.0,Error1;Error3,8,1700308273.0,1.0,1700308273.0
01d8aa21ef476b66c573,Question_BW0ItEaymH3TkD6S15JF,1,3,204,3,15832.0,3,15832.0,Absolutely_Error,2,1696334481.0,1.0,1696334481.0
01d8aa21ef476b66c573,Question_h7pXNg80nJbw1C4kAPRm,3,5,504,9,17166.0,9,17166.0,Error2;Error1,8,1697723438.0,1.0,1697723438.0
01d8aa21ef476b66c573,Question_rvB9mVE6Kbd8jAY4NwPx,1,3,188,1,0.0,1,0.0,,0,1696335667.0,1.0,1696335667.0
01d8aa21ef476b66c573,Question_q7OpB2zCMmW9wS8uNt3H,1,3,192,2,1704.0,1,0.0,,0,1696313367.0,1.0,1696313367.0
01d8aa21ef476b66c573,Question_YWXHr4G6Cl7bEm9iF2kQ,3,3,332,1,0.0,1,0.0,,0,1702970018.0,1.0,1702970018.0
01d8aa21ef476b66c573,Question_5fgqjSBwTPG7KUV3it6O,3,7,348,3,673.0,3,673.0,Absolutely_Error;Error1,2,1702970386.0,1.0,1702970386.0
01d8aa21ef476b66c573,Question_Az73sM0rHfWVKuc4X2kL,3,3,324,5,2735.0,4,2667.0,Absolutely_Error,3,1700375697.0,1.0,1700375697.0
01d8aa21ef476b66c573,Question_Ou3f2Wt9BqExm5DpN7Zk,3,3,332,1,0.0,1,0.0,,0,1700370394.0,1.0,1700370394.0
01d8aa21ef476b66c573,Question_Mh4CZIsrEfxkP1wXtOYV,3,2,348,19,993.0,19,993.0,Error2;Absolutely_Error;Error1,18,1700224236.0,1.0,1700224236.0
01d8aa21ef476b66c573,Question_lU2wvHSZq7m43xiVroBc,3,2,188,4,1570.0,3,1339.0,,2,1700360466.0,1.0,1700360466.0
01d8aa21ef476b66c573,Question_Ej5mBw9rsOUKkFycGvz2,3,5,344,4,431.0,4,431.0,Absolutely_Error;Error5,3,1699933003.0,1.0,1699933003.0
01d8aa21ef476b66c573,Question_pVKXjZn0BkSwYcsa7C31,3,3,460,10,7419.0,10,7419.0,Absolutely_Error;Error3,9,1700232976.0,1.0,1700232976.0
01d8aa21ef476b66c573,Question_QRm48lXxzdP7Tn1WgNOf,3,2,336,2,175.0,2,175.0,,1,1700302548.0,1.0,1700302548.0
01d8aa21ef476b66c573,Question_Jr4Wz5jLqmN01KUwHa7g,3,6,324,2,669.0,2,669.0,Error3,1,1699432753.0,1.0,1699432753.0
01d8aa21ef476b66c573,Question_7NJzCXUPcvQF4Mkfh9Wr,3,4,480,1,0.0,1,0.0,,0,1699930601.0,1.0,1699930601.0
01d8aa21ef476b66c573,Question_n2BTxIGw1Mc3Zo6RLdUe,3,4,480,1,0.0,1,0.0,,0,1699188283.0,1.0,1699188283.0
01d8aa21ef476b66c573,Question_NixCn84GdK2tySa5rB1V,3,7,512,9,1200.0,9,1200.0,Absolutely_Error;Error4,8,1699269512.0,1.0,1699269512.0
01d8aa21ef476b66c573,Question_TmKaGvfNoXYq4FZ2JrBu,3,4,328,4,361.0,4,361.0,Error2,3,1699930497.0,1.0,1699930497.0
01d8aa21ef476b66c573,Question_s6VmP1G4UbEQWRYHK9Fd,2,3,340,1,0.0,1,0.0,,0,1702970103.0,1.0,1702970103.0
01d8aa21ef476b66c573,Question_tgOjrpZLw4RdVzQx85h6,2,3,196,1,0.0,1,0.0,,0,1697527008.0,1.0,1697527008.0
01d8aa21ef476b66c573,Question_4nHcauCQ0Y6Pm8DgKlLo,3,3,384,5,202.0,5,202.0,,4,1699182658.0,1.0,1699182658.0
01d8aa21ef476b66c573,Question_6RQj2gF3OeK5AmDvThUV,3,3,336,1,0.0,1,0.0,,0,1699181045.0,1.0,1699181045.0
01d8aa21ef476b66c573,Question_3MwAFlmNO8EKrpY5zjUd,2,3,216,15,96339.0,14,95517.0,Absolutely_Error;Error1,13,1697725222.0,1.0,1697725222.0
01d8aa21ef476b66c573,Question_x2L7AqbMuTjCwPFy6vNr,2,4,324,1,0.0,1,0.0,,0,1697627605.0,1.0,1697627605.0
01d8aa21ef476b66c573,Question_VgKw8PjY1FR6cm2QI9XW,1,5,320,1,0.0,1,0.0,,0,1696312739.0,1.0,1696312739.0
01d8aa21ef476b66c573,Question_3oPyUzDmQtcMfLpGZ0jW,2,5,192,4,932747.0,4,932747.0,Absolutely_Error;Error1,3,1697525024.0,1.0,1697525024.0
01d8aa21ef476b66c573,Question_fZrP3FJ4ebUogW9V7taS,1,3,196,12,274486.0,12,274486.0,Error2;Absolutely_Error;Error1,11,1696591264.0,1.0,1696591264.0
9417c1b4c24e428984bc,Question_bumGRTJ0c8p4v5D6eHZa,3,3,344,17,1974896.0,17,1974896.0,Error1;Error3,16,1702888103.0,1.0,1702888103.0
9417c1b4c24e428984bc,Question_62XbhBvJ8NUSnApgDL94,3,2,324,19,3176.0,18,3169.0,Absolutely_Error;Error3;Error6;Error5;Error1,17,1699512014.0,1.0,1699512014.0
